target,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,year,day_of_year,day_of_month
343000.0,3,1.75,2210,7920,1.0,0,0,3,7,1400,810,1966,0,47.4968,-122.237,2220,7920,2015,105,15
597000.0,4,2.5,2340,7877,2.0,0,0,3,9,2340,0,2004,0,47.73,-122.315,1920,9116,2014,211,30
600000.0,3,1.0,940,19000,1.0,0,0,3,6,940,0,1945,0,47.5828,-122.19,2280,19000,2014,196,15
479000.0,3,1.75,1470,6018,1.0,0,0,3,8,1470,0,1987,0,47.6171,-122.044,1720,6584,2015,72,13
292000.0,3,1.75,1650,14633,1.0,0,0,4,7,1650,0,1958,0,47.4984,-122.176,1370,12495,2014,350,16
265000.0,3,1.5,1400,6527,1.0,0,0,3,7,1110,290,1957,0,47.4535,-122.358,1690,7597,2014,255,12
623000.0,4,2.5,2710,49044,2.0,0,0,3,9,2710,0,1988,0,47.774,-122.08,2560,38190,2015,110,20
486000.0,4,2.5,2150,39449,1.0,0,0,3,7,1420,730,1978,0,47.5531,-121.892,2010,35717,2014,134,14
520500.0,3,2.0,1900,8100,1.0,0,0,4,7,950,950,1940,0,47.6997,-122.319,1400,6380,2014,166,15
1300000.0,4,3.5,4380,74052,1.0,0,0,3,11,4380,0,2001,0,47.6587,-122.009,5170,62291,2014,140,20
825000.0,4,1.0,2290,6300,1.5,0,4,4,7,2150,140,1921,0,47.5917,-122.29,2390,6300,2014,267,24
259900.0,3,1.75,1690,7953,1.0,0,0,3,7,1690,0,1986,0,47.3556,-122.175,1680,7425,2014,271,28
1170000.0,5,2.75,3090,12031,1.0,0,0,5,9,1600,1490,1968,0,47.5342,-122.226,2280,10800,2015,92,2
245000.0,2,1.0,1120,5650,1.0,0,1,3,6,720,400,1904,0,47.5155,-122.255,2160,6480,2014,266,23
830200.0,3,2.5,2680,4990,1.0,0,0,5,8,1440,1240,1951,0,47.6538,-122.393,2320,6000,2015,79,20
650000.0,4,2.5,2400,7351,2.0,0,0,3,9,2400,0,1990,0,47.5707,-122.022,2330,7756,2014,174,23
305000.0,4,2.0,1610,6250,1.0,0,0,4,7,1610,0,1952,0,47.5293,-122.271,1310,6000,2015,22,22
599000.0,5,2.5,3470,12003,2.0,0,0,3,8,3470,0,1978,0,47.624,-122.048,2220,12283,2015,64,5
272000.0,4,2.5,2070,6175,2.0,0,0,3,8,2070,0,1993,0,47.3262,-122.174,1940,6175,2014,269,26
415000.0,3,2.5,2420,10733,2.0,0,0,3,8,2420,0,1996,0,47.3835,-122.035,1950,8534,2014,317,13
319000.0,4,2.25,2380,7400,1.0,0,0,4,8,1760,620,1979,0,47.3555,-122.149,1940,7400,2014,325,21
425000.0,4,1.75,2120,15920,1.0,0,0,4,7,1060,1060,1960,0,47.771,-122.258,2200,12580,2014,205,24
297500.0,4,2.5,2190,8100,1.0,0,0,4,8,1250,940,1978,0,47.3131,-122.392,2100,8840,2015,118,28
725000.0,4,2.5,2740,12899,2.0,0,0,4,10,2740,0,1990,0,47.5811,-122.028,2830,9453,2014,147,27
325000.0,3,2.5,1830,7585,2.0,0,0,4,8,1830,0,1995,0,47.3893,-122.154,2070,7585,2015,7,7
460000.0,3,1.75,1370,8467,1.0,0,0,4,7,970,400,1972,0,47.6644,-122.145,1650,8472,2014,217,5
396480.0,3,1.0,1000,10800,1.0,0,0,3,7,1000,0,1959,0,47.52,-122.03,1140,16846,2015,48,17
1025000.0,3,1.0,2050,4800,2.0,0,0,3,8,1950,100,1922,0,47.6315,-122.311,2220,4800,2015,64,5
370000.0,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,47.7696,-122.325,1810,8760,2014,324,20
260656.0,3,1.0,1620,13803,1.0,0,0,4,6,1620,0,1969,0,47.3631,-122.028,1260,10370,2015,106,16
431000.0,3,2.5,1710,12677,2.0,0,0,3,8,1710,0,1996,0,47.75,-122.234,1610,12160,2014,196,15
320000.0,3,1.0,1060,5000,1.0,0,0,3,7,1060,0,1958,0,47.5294,-122.354,1220,4600,2015,13,13
296500.0,3,2.75,2170,7900,1.0,0,0,4,8,1380,790,1978,0,47.362,-122.277,2170,7700,2014,139,19
679000.0,4,2.5,3080,8451,1.0,0,0,3,7,1540,1540,1969,0,47.674,-122.154,1550,8125,2015,68,9
359000.0,3,3.0,1320,1071,2.0,0,0,3,7,1080,240,2003,0,47.5942,-122.296,1780,7715,2014,213,1
330000.0,4,3.0,1920,12040,1.0,0,0,3,7,1920,0,1962,0,47.4805,-122.301,1530,10230,2015,92,2
350000.0,4,2.5,2440,4000,2.0,0,0,3,7,2440,0,2009,0,47.3841,-122.036,2410,4502,2014,136,16
242000.0,3,1.5,1640,8922,1.0,0,0,4,7,1640,0,1963,0,47.495,-122.342,1540,9040,2014,295,22
692500.0,3,2.5,2420,198198,2.0,0,0,3,9,2420,0,1997,0,47.772,-122.022,2780,179467,2015,85,26
441000.0,2,1.5,1190,3400,1.0,0,0,3,7,990,200,1919,0,47.6726,-122.32,1410,3150,2014,181,30
765000.0,4,2.5,2910,15016,2.0,0,0,3,10,2910,0,1990,0,47.69,-122.097,2870,13992,2014,346,12
375000.0,2,1.0,1010,4050,1.0,0,0,3,7,1010,0,1950,0,47.5838,-122.382,2310,5000,2014,246,3
365000.0,3,1.75,2080,7800,1.0,0,0,5,7,1220,860,1955,0,47.4536,-122.355,1770,7860,2015,85,26
580000.0,2,1.5,1990,6000,1.0,0,0,3,6,1430,560,1944,0,47.6521,-122.398,1350,6000,2014,251,8
1605000.0,4,3.5,3920,19088,1.0,0,1,3,10,2240,1680,2005,0,47.576,-122.214,3800,13749,2015,100,10
841000.0,4,2.5,3080,13870,2.0,0,0,4,9,3080,0,1981,0,47.6197,-122.149,2920,12221,2015,50,19
515000.0,5,3.0,2670,11761,1.0,0,0,3,7,1370,1300,1981,0,47.6895,-122.129,2580,10703,2015,111,21
565000.0,5,2.5,4320,107157,1.0,0,0,4,8,2160,2160,1967,0,47.4009,-122.059,2480,107157,2014,297,24
365000.0,2,1.5,1200,6380,1.0,0,0,3,7,1200,0,1929,0,47.697,-122.319,1290,6598,2014,349,15
295000.0,3,1.5,1640,7222,2.0,0,0,4,7,1640,0,1908,0,47.5215,-122.33,1240,5100,2014,188,7
406500.0,2,1.0,870,5750,1.0,0,0,4,7,870,0,1947,0,47.5637,-122.395,1100,5750,2014,181,30
614905.0,3,2.5,2410,7225,2.0,0,0,3,8,2410,0,1991,0,47.7211,-122.31,1940,8347,2015,43,12
1398000.0,5,2.25,2640,14959,1.0,0,0,4,7,1770,870,1929,0,47.6191,-122.234,3240,17904,2015,92,2
250000.0,2,1.0,990,10556,2.0,0,0,3,7,990,0,1981,0,47.5118,-122.188,1350,7295,2014,197,16
549000.0,5,1.0,1500,3978,2.0,0,0,3,7,1500,0,1929,0,47.6811,-122.383,1350,4080,2014,316,12
397000.0,4,2.5,1790,6590,2.0,0,0,3,7,1790,0,2005,0,47.4829,-122.128,1950,5180,2014,232,20
184000.0,3,1.75,1490,10125,1.0,0,0,4,7,1490,0,1962,0,47.3075,-122.284,2488,4981,2014,125,5
2500000.0,4,3.25,3960,16224,2.0,0,2,3,12,3100,860,1938,0,47.6701,-122.259,3960,15050,2015,125,5
499100.0,3,1.5,1620,5108,1.0,0,0,3,7,1620,0,1954,0,47.6978,-122.316,1380,6130,2014,209,28
676101.0,4,1.5,2270,6010,1.0,0,0,3,8,1290,980,1954,0,47.6743,-122.269,2120,5987,2014,268,25
290000.0,3,1.0,1150,8145,1.0,0,0,4,6,990,160,1932,0,47.7471,-122.317,1200,8145,2014,174,23
390000.0,4,1.75,2180,7560,1.0,0,0,4,7,1560,620,1962,0,47.757,-122.336,1810,7352,2015,63,4
465000.0,3,1.0,910,4500,1.0,0,0,3,7,910,0,1948,0,47.6828,-122.395,1370,5000,2014,155,4
470000.0,3,2.75,2770,54707,1.5,0,0,3,8,2370,400,1938,0,47.7555,-122.289,1640,54707,2014,269,26
435000.0,3,1.0,940,7590,1.0,0,0,4,6,940,0,1959,0,47.6231,-122.12,1250,7590,2015,50,19
415000.0,3,1.75,2410,8944,1.0,0,0,4,8,1860,550,1967,0,47.4494,-122.139,2750,9600,2014,178,27
450000.0,3,2.0,1010,2820,1.5,0,0,3,7,1010,0,1905,0,47.6066,-122.304,1330,3000,2015,56,25
645000.0,3,2.5,2120,196995,1.0,0,1,3,9,2120,0,1997,0,47.4089,-122.459,1304,92423,2015,86,27
231000.0,4,2.0,1530,6375,2.0,0,0,3,7,1530,0,1942,1983,47.4692,-122.162,1500,8712,2014,149,29
358000.0,3,1.5,1810,100188,1.0,0,0,5,7,1810,0,1969,0,47.2175,-121.995,1540,40415,2014,175,24
330000.0,3,1.0,1040,11900,1.0,0,0,5,6,1040,0,1972,0,47.4332,-122.446,1250,9600,2014,227,15
229950.0,2,1.5,1160,1848,2.0,0,0,3,7,1160,0,1972,0,47.7366,-122.176,1160,1566,2014,324,20
403250.0,2,1.5,1430,8137,1.0,0,0,3,7,1130,300,1934,0,47.7307,-122.29,1430,8137,2014,289,16
470000.0,3,2.5,2280,6134,2.0,0,0,3,8,2280,0,2004,0,47.5335,-121.854,2640,6167,2014,255,12
239000.0,3,1.0,1200,7810,1.0,0,0,4,7,1200,0,1967,0,47.3631,-122.05,1590,7800,2015,115,25
579000.0,4,1.5,2480,6000,1.0,0,0,3,8,1520,960,1955,0,47.5233,-122.386,1810,6000,2015,86,27
380500.0,3,2.0,1270,1348,3.0,0,0,3,8,1270,0,2003,0,47.6929,-122.342,1180,1360,2015,77,18
614285.0,5,2.75,2730,6401,2.0,0,0,3,8,2730,0,2015,0,47.7685,-122.16,2520,6126,2014,365,31
376000.0,2,2.0,1340,1635,2.0,0,0,3,8,1340,0,2003,0,47.5476,-122.005,1410,1375,2015,97,7
290000.0,3,1.0,1240,9300,1.0,0,0,3,7,1240,0,1954,0,47.4363,-122.333,1250,9300,2015,48,17
487000.0,4,2.25,2400,7000,1.0,0,0,4,8,1800,600,1965,0,47.7207,-122.184,2210,7210,2015,29,29
935000.0,4,2.0,1220,7489,2.0,0,0,3,7,1220,0,1903,0,47.6133,-122.306,1220,3750,2015,50,19
255000.0,4,2.5,2163,5882,2.0,0,0,3,7,2163,0,2006,0,47.2736,-122.251,1760,9600,2015,86,27
380000.0,2,2.5,1860,3504,2.0,0,0,3,7,1860,0,2000,0,47.776,-122.239,1860,4246,2014,238,26
450000.0,2,1.0,810,4368,1.0,0,0,3,6,810,0,1958,0,47.6915,-122.312,1890,5253,2015,114,24
622000.0,3,2.5,1950,7481,2.0,0,0,3,8,1950,0,1987,0,47.564,-122.091,1980,8479,2014,283,10
292500.0,3,2.25,1390,6004,2.0,0,0,3,8,1390,0,1993,0,47.3536,-122.047,1630,6397,2015,82,23
1320000.0,4,3.0,2120,3600,2.0,0,3,4,8,1830,290,1908,1996,47.6344,-122.369,2120,3600,2014,354,20
410000.0,4,2.0,1510,3240,1.0,0,0,5,7,870,640,1901,0,47.5972,-122.296,1420,5160,2015,37,6
160000.0,3,1.75,1010,5355,1.0,0,0,3,6,1010,0,1950,0,47.5202,-122.351,750,4515,2014,297,24
809000.0,4,1.5,1840,4337,2.0,0,0,4,8,1840,0,1917,0,47.6312,-122.307,2250,4337,2014,153,2
183750.0,5,2.75,1650,5453,1.0,0,0,3,7,1650,0,1970,0,47.5293,-122.285,1670,5885,2015,71,12
411000.0,5,1.75,2860,12293,1.0,0,0,4,8,1430,1430,1947,0,47.7385,-122.348,1920,18110,2014,286,13
1050000.0,3,1.75,2650,5512,2.0,0,0,3,9,2250,400,1984,0,47.6265,-122.295,1440,5100,2015,40,9
625000.0,2,1.0,1100,4160,1.0,0,0,3,7,1100,0,1919,0,47.6352,-122.352,1900,4000,2014,234,22
305000.0,3,2.25,1646,9519,2.0,0,0,3,7,1646,0,1994,0,47.3646,-122.036,1975,8889,2014,231,19
915000.0,4,4.5,5250,48352,2.0,0,0,3,10,5250,0,1998,0,47.4858,-122.111,2500,48352,2015,113,23
317000.0,3,1.5,1390,8300,1.0,0,0,4,7,1390,0,1974,0,47.7383,-121.983,1470,7500,2015,70,11
165000.0,2,1.0,780,6380,1.0,0,0,3,6,780,0,1947,0,47.5423,-122.351,1270,6960,2015,20,20
575000.0,2,1.0,1490,6000,1.0,0,0,3,7,1090,400,1946,0,47.6296,-122.3,1590,6000,2014,135,15
219900.0,3,1.0,970,7742,1.0,0,0,4,6,970,0,1967,0,47.3173,-122.327,970,7650,2014,161,10
1485000.0,4,3.25,3730,7200,2.0,0,0,3,10,2810,920,2006,0,47.6824,-122.199,2490,7200,2014,274,1
300000.0,3,1.0,1090,9900,1.0,0,0,4,7,1090,0,1955,0,47.6755,-122.16,1720,10419,2014,140,20
520000.0,3,1.75,1940,219527,1.0,0,0,3,7,1940,0,1991,0,47.4214,-122.02,2060,108900,2014,170,19
310000.0,4,2.25,1780,8820,1.0,0,0,4,8,1480,300,1966,0,47.3618,-122.289,1780,8625,2015,127,7
322500.0,3,2.0,1190,6445,1.0,0,0,3,7,1190,0,1996,0,47.5057,-122.172,1920,8195,2015,54,23
320000.0,4,2.25,2000,10374,2.0,0,1,4,7,2000,0,1967,0,47.3342,-122.34,2170,10374,2015,107,17
440000.0,3,2.5,1390,4997,2.0,0,0,3,7,1390,0,2004,0,47.5303,-121.855,2340,4125,2015,93,3
578000.0,3,1.0,1500,4500,1.0,0,0,3,7,1120,380,1938,0,47.6873,-122.385,1440,4500,2014,230,18
382000.0,2,1.5,1070,877,3.0,0,0,3,8,1070,0,2005,0,47.6699,-122.393,1320,1193,2014,323,19
535000.0,3,2.5,1720,4006,2.0,0,0,3,8,1720,0,1994,0,47.569,-122.007,1780,3974,2014,148,28
679000.0,4,2.5,3680,7236,2.0,0,0,3,10,3680,0,2006,0,47.3543,-122.005,3310,7180,2015,128,8
258900.0,3,2.25,1400,10436,1.0,0,0,4,7,1040,360,1985,0,47.4261,-122.144,1860,9318,2014,335,1
563000.0,3,1.5,1730,9509,2.0,0,0,3,8,1270,460,1955,0,47.7067,-122.282,1810,8795,2015,75,16
562000.0,5,3.0,2795,15101,2.0,0,0,3,8,2795,0,1996,0,47.7301,-121.972,2750,14567,2014,169,18
725000.0,4,1.75,2000,3750,1.0,0,0,5,8,1120,880,1950,0,47.6816,-122.374,1370,5000,2015,5,5
236775.0,3,2.5,1830,8372,2.0,0,0,3,8,1830,0,1987,0,47.3116,-122.4,1770,8372,2015,51,20
860000.0,4,3.5,3380,8098,1.0,0,1,5,9,1690,1690,1952,0,47.6839,-122.19,1890,8400,2014,254,11
270000.0,3,1.5,1500,6337,1.0,0,0,5,7,1500,0,1953,0,47.7276,-122.312,1420,6337,2014,129,9
621000.0,4,2.75,1950,6930,1.0,0,2,4,7,1250,700,1960,0,47.616,-122.113,1950,8560,2014,364,30
527900.0,3,2.5,2490,5928,2.0,0,2,3,8,2490,0,1998,0,47.5385,-121.87,2420,6381,2015,86,27
395000.0,4,2.25,1780,10748,2.0,0,0,4,8,1780,0,1964,0,47.762,-122.11,2070,37680,2015,8,8
320000.0,3,2.0,1110,10500,1.0,0,0,5,7,1110,0,1978,0,47.4456,-121.773,1230,10395,2014,142,22
300000.0,4,2.5,2500,4750,2.0,0,0,3,8,2500,0,2003,0,47.3666,-122.122,2690,4750,2015,106,16
320000.0,3,1.75,1480,7225,1.0,0,0,4,7,1480,0,1965,0,47.513,-122.185,1430,7201,2014,140,20
625000.0,3,2.25,2570,47480,1.0,0,0,3,9,2570,0,1979,0,47.6854,-122.079,2570,106722,2015,127,7
505000.0,2,1.0,810,5060,1.0,0,0,3,6,810,0,1941,0,47.5635,-122.394,900,5060,2015,100,10
300000.0,4,2.5,2700,10814,1.0,0,0,4,8,1560,1140,1966,0,47.369,-122.177,2460,6310,2014,164,13
363000.0,4,2.5,2180,9281,2.0,0,0,3,8,2180,0,2004,0,47.3673,-122.072,2520,9520,2015,43,12
1700000.0,4,3.5,4330,15335,2.0,0,0,4,11,3230,1100,1988,0,47.5315,-122.231,3840,14311,2014,220,8
1146800.0,4,3.5,4210,10308,2.0,0,0,3,10,4210,0,2006,0,47.5905,-122.117,3860,10200,2014,135,15
680000.0,4,2.5,2880,9202,1.0,0,0,3,8,1780,1100,1977,0,47.6658,-122.139,2500,10265,2015,76,17
678940.0,5,2.25,2610,4080,2.0,0,0,5,7,1750,860,1909,0,47.6757,-122.309,2160,4080,2014,343,9
299000.0,3,1.75,2010,8065,1.0,0,0,4,7,1090,920,1984,0,47.4171,-122.202,1560,8065,2015,20,20
379900.0,4,1.75,1500,11600,1.0,0,0,4,7,1000,500,1955,0,47.7373,-122.241,1740,11600,2014,126,6
205000.0,3,1.0,1290,6566,1.0,0,0,5,7,1290,0,1976,0,47.3004,-122.377,1690,6860,2014,164,13
387500.0,4,1.0,1320,4440,1.5,0,0,3,7,1320,0,1929,0,47.6145,-122.295,1260,4440,2014,140,20
256000.0,3,1.0,1290,4720,1.0,0,0,3,6,790,500,1948,0,47.5186,-122.358,1110,4720,2015,35,4
548000.0,4,2.5,2440,11005,2.0,0,0,3,9,2440,0,1994,0,47.5318,-122.176,2590,14754,2014,182,1
163000.0,3,1.75,1290,4811,1.0,0,0,3,7,1290,0,1996,0,47.3912,-122.234,1310,4811,2015,55,24
367500.0,2,2.0,1030,600,2.0,0,0,3,8,680,350,2004,0,47.5788,-122.41,1120,1267,2015,22,22
390000.0,3,2.25,1640,2875,2.0,0,0,3,6,1240,400,1983,0,47.5686,-122.286,1500,3960,2014,195,14
415000.0,4,2.5,1160,16008,1.0,0,0,4,7,1160,0,1989,0,47.7643,-122.295,1570,12645,2014,213,1
449000.0,4,2.25,2230,8440,2.0,0,0,4,8,2230,0,1968,0,47.7558,-122.217,2160,9412,2014,295,22
460000.0,5,2.0,1910,12264,1.0,0,0,4,7,1010,900,1963,0,47.601,-122.134,1700,9179,2014,197,16
395000.0,4,2.0,1980,15354,1.0,0,0,3,7,1980,0,1977,0,47.638,-121.968,1420,12300,2014,357,23
300000.0,3,2.0,1470,16500,1.0,0,0,3,7,1470,0,1961,0,47.3617,-122.061,1720,14406,2015,20,20
345000.0,3,1.75,1520,7439,1.0,0,0,4,7,1520,0,1969,0,47.457,-122.208,1650,7500,2015,70,11
825000.0,3,1.75,1930,8442,1.0,0,0,4,7,1930,0,1953,0,47.6313,-122.204,1790,8442,2015,2,2
539950.0,3,2.5,1330,2180,3.0,0,0,3,8,1330,0,2014,0,47.6987,-122.365,1330,5000,2015,86,27
410000.0,4,2.0,1580,9581,1.0,0,0,3,7,1580,0,1953,0,47.692,-122.165,1580,10552,2014,167,16
245000.0,3,1.0,1370,6000,1.0,0,0,3,7,1370,0,1955,0,47.4879,-122.339,1370,9520,2014,213,1
482000.0,4,2.75,3010,15750,1.0,0,0,4,8,1560,1450,1973,0,47.7336,-122.183,2110,9450,2014,231,19
270000.0,3,1.75,1390,9000,1.0,0,0,4,7,1390,0,1978,0,47.4469,-121.772,1400,9697,2014,223,11
475000.0,3,1.75,1330,14560,1.0,0,0,3,7,1330,0,1983,0,47.6599,-122.135,1510,9890,2014,360,26
445800.0,3,2.0,1320,6500,1.0,0,0,3,7,1320,0,1947,0,47.7119,-122.319,1110,6592,2014,287,14
518000.0,4,3.0,2430,11670,1.0,0,0,4,7,1330,1100,1978,0,47.7307,-122.228,1580,10464,2015,50,19
785000.0,2,0.75,1260,4800,1.5,0,2,4,6,1080,180,1942,0,47.6843,-122.212,2660,7200,2014,224,12
430000.0,3,2.5,1690,1310,2.0,0,0,3,8,1140,550,2004,0,47.5404,-122.387,1640,1321,2015,57,26
715000.0,4,1.75,3420,7200,1.0,0,3,5,8,1770,1650,1947,0,47.7081,-122.277,2450,6200,2014,150,30
560000.0,3,1.5,2790,6900,1.0,0,2,3,8,1700,1090,1955,0,47.7328,-122.288,2410,8100,2014,282,9
449000.0,3,1.75,1270,6600,1.5,0,0,5,7,1270,0,1903,0,47.5976,-122.295,1490,3600,2014,311,7
805000.0,4,2.5,2910,9000,2.0,0,0,3,9,2910,0,1989,0,47.5451,-122.142,2530,9000,2014,281,8
296000.0,3,2.5,1560,5845,2.0,0,0,3,7,1560,0,2003,0,47.3851,-122.029,1860,5752,2014,267,24
275000.0,2,1.0,770,4840,1.0,0,0,4,7,770,0,1927,0,47.551,-122.376,930,4840,2014,176,25
419950.0,3,1.75,1770,16909,1.0,0,0,5,8,1770,0,1977,0,47.4458,-122.134,1960,9100,2015,12,12
285000.0,3,1.75,1100,1307,2.0,0,0,3,7,780,320,2008,0,47.5601,-122.363,1170,4800,2014,275,2
775000.0,3,2.5,2890,8470,2.0,0,0,3,10,2890,0,1996,0,47.5785,-122.054,3000,8879,2014,202,21
288250.0,3,1.75,2110,15400,1.0,0,0,3,7,1380,730,1963,0,47.4861,-122.226,2110,9800,2015,118,28
257000.0,2,1.75,1220,2268,1.0,0,0,4,6,610,610,1909,0,47.592,-122.295,1240,1675,2015,117,27
377000.0,1,1.0,950,10585,1.5,0,0,3,6,950,0,1929,0,47.6968,-122.297,1400,7056,2014,237,25
550000.0,2,1.0,1420,3100,1.0,0,0,3,7,820,600,1924,0,47.6737,-122.365,1420,3915,2015,132,12
339000.0,3,1.0,1100,4128,1.0,0,0,4,7,720,380,1942,0,47.5296,-122.379,1510,4538,2014,175,24
481500.0,3,1.75,2140,6000,1.0,0,0,3,7,1070,1070,1948,0,47.6913,-122.366,1240,4650,2014,310,6
224500.0,3,1.75,1300,7735,1.0,0,0,4,7,1300,0,1980,0,47.1983,-122.0,1300,8941,2014,311,7
260000.0,3,1.0,1790,11884,1.0,0,0,3,7,1790,0,1951,0,47.3887,-122.22,1660,11513,2014,238,26
865000.0,2,1.0,1470,5400,1.5,0,0,3,8,1470,0,1912,0,47.6391,-122.36,1760,3573,2015,113,23
730000.0,5,3.0,2500,11779,1.0,0,0,4,8,1550,950,1971,0,47.5696,-122.127,2580,12055,2015,125,5
550000.0,2,1.0,980,3080,1.5,0,0,3,7,980,0,1910,1946,47.6646,-122.339,1450,3333,2015,85,26
645000.0,3,2.0,2130,4000,2.0,0,0,3,7,2130,0,1908,0,47.6741,-122.323,2010,4000,2014,232,20
250000.0,3,1.75,1360,16000,1.0,0,0,3,7,1360,0,1978,0,47.7583,-122.306,1360,12939,2014,281,8
507200.0,3,3.5,1630,1329,2.0,0,0,3,9,1360,270,2000,0,47.6159,-122.306,1580,1319,2015,22,22
380000.0,4,2.5,2500,11070,1.0,0,2,4,8,1300,1200,1964,0,47.336,-122.334,2500,11070,2014,224,12
540000.0,4,1.75,2260,19500,1.0,0,2,3,8,1450,810,1971,0,47.6555,-122.086,2980,19500,2014,226,14
738500.0,3,2.5,2300,6009,1.0,0,0,3,8,2300,0,2005,0,47.7067,-122.013,1640,5931,2014,168,17
206000.0,3,1.0,1060,10350,1.0,0,0,4,7,1060,0,1980,0,47.365,-122.028,1500,9660,2015,29,29
265000.0,2,1.0,940,9458,1.0,0,0,3,6,940,0,1948,0,47.7523,-122.311,1450,9458,2015,76,17
190000.0,1,0.75,780,77603,1.0,0,0,1,5,780,0,1945,0,47.4396,-122.104,1750,30847,2015,20,20
339900.0,3,1.0,1200,9087,1.0,0,0,5,7,1200,0,1969,0,47.5234,-122.177,1250,11826,2014,179,28
250000.0,6,2.5,2590,10890,1.0,0,0,4,7,1340,1250,1970,0,47.4126,-122.165,2474,10454,2014,360,26
416500.0,3,1.0,1100,4184,1.0,0,0,4,7,1100,0,1965,0,47.5309,-122.382,1630,4366,2014,213,1
575000.0,4,2.5,2890,9775,2.0,0,2,3,8,2890,0,2004,0,47.5339,-121.854,2640,7184,2015,97,7
385000.0,3,1.75,1230,7500,1.0,0,0,3,7,1230,0,1987,0,47.7316,-122.224,1930,8747,2014,160,9
253000.0,3,1.0,1030,6250,1.0,0,0,3,7,1030,0,1960,1997,47.4988,-122.168,1160,7250,2014,282,9
460000.0,3,1.0,1140,4600,1.0,0,0,3,7,1140,0,1942,0,47.6897,-122.337,1370,5000,2014,245,2
1445000.0,4,2.5,3200,3600,3.0,0,3,4,9,2600,600,1997,0,47.632,-122.369,2490,4080,2014,219,7
492000.0,2,1.0,950,6000,1.0,0,0,3,7,950,0,1942,0,47.6897,-122.294,1440,6000,2015,63,4
275000.0,4,2.0,1960,30480,1.0,0,2,4,7,1060,900,1972,0,47.1924,-121.988,1460,8914,2014,289,16
542500.0,5,3.25,3010,1074218,1.5,0,0,5,8,2010,1000,1931,0,47.4564,-122.004,2450,68825,2014,141,21
345000.0,2,1.0,1080,7775,1.0,0,0,3,6,1080,0,1955,0,47.5447,-122.394,1730,7350,2014,182,1
575000.0,4,2.75,2730,35075,1.0,0,0,3,8,1530,1200,1979,0,47.7726,-122.139,2310,35000,2015,111,21
275000.0,5,2.5,2570,17234,1.0,0,0,3,7,1300,1270,1959,0,47.7753,-122.355,1760,7969,2015,124,4
510000.0,6,4.5,3300,7561,2.0,0,0,3,8,3300,0,1980,0,47.6795,-122.104,2470,7561,2014,203,22
2538000.0,4,3.5,4350,6000,2.0,0,0,5,10,2970,1380,1908,0,47.6277,-122.286,4190,7200,2015,91,1
830000.0,3,3.5,3820,145054,2.0,0,3,3,9,2870,950,1999,0,47.4419,-121.736,2500,95950,2014,252,9
640000.0,4,2.5,2260,5172,2.0,0,0,3,9,2260,0,2004,0,47.7047,-122.128,2680,5172,2014,325,21
702000.0,4,2.75,3880,15025,2.0,0,0,3,7,3880,0,2004,0,47.6777,-122.035,2620,5300,2014,287,14
960000.0,3,2.5,2010,6857,1.0,0,0,4,9,1450,560,1955,0,47.6402,-122.314,2380,6370,2014,323,19
190000.0,3,1.0,950,7610,1.0,0,0,3,7,950,0,1983,0,47.3188,-122.174,1360,7938,2015,119,29
500000.0,3,2.25,1730,13040,1.0,0,0,4,8,1290,440,1988,0,47.6809,-122.119,1730,11016,2014,282,9
529000.0,3,2.5,3070,22098,2.0,0,0,3,9,3070,0,1995,0,47.4724,-122.147,3070,21803,2014,195,14
435000.0,3,1.75,1500,8173,1.0,0,0,3,7,1500,0,1997,0,47.7293,-122.227,1970,8173,2014,164,13
670000.0,3,1.75,2160,5760,1.0,0,0,4,8,1260,900,1954,0,47.5346,-122.391,2090,5760,2015,62,3
365000.0,3,2.25,1960,1985,2.0,0,0,3,7,1750,210,2003,0,47.5419,-122.289,1760,1985,2015,127,7
1270000.0,5,3.0,3950,9520,1.0,0,0,3,9,2250,1700,1953,2002,47.6363,-122.207,1890,9520,2014,338,4
465000.0,3,1.0,1100,145490,1.5,0,0,4,6,1100,0,1915,0,47.5697,-121.898,1100,11610,2014,268,25
285000.0,3,1.5,1400,7582,1.0,0,0,3,7,1400,0,1956,0,47.4536,-122.33,1280,7872,2015,7,7
219950.0,3,1.0,1020,4960,1.5,0,0,3,6,920,100,1926,0,47.5328,-122.275,1230,7335,2015,36,5
220000.0,3,1.5,1600,10548,1.0,0,0,4,7,1600,0,1962,0,47.2925,-122.284,2880,13609,2014,321,17
1465000.0,6,4.5,4230,6420,2.0,0,3,4,8,2360,1870,1916,0,47.6301,-122.369,3450,4085,2014,190,9
1112750.0,5,3.5,3090,3600,2.0,0,0,3,9,2060,1030,2000,0,47.6217,-122.309,2240,3904,2014,293,20
694000.0,2,2.5,2320,9311,1.0,0,0,3,8,2320,0,2007,0,47.7226,-122.03,1680,4765,2015,107,17
620000.0,3,2.5,2440,10363,2.0,0,0,3,9,2440,0,1988,0,47.5634,-122.016,2500,10728,2015,93,3
415000.0,3,1.0,2020,19210,1.0,0,0,3,6,1760,260,1949,0,47.7552,-122.229,1780,14469,2014,233,21
